"","provider","id","procedure","amt","age","sex","edu","eth","race","value","iv"
"419","Prolific",33,"aa",1,22,0,1,1,1,0.46875,90
"420","Prolific",33,"aa",1,22,0,1,1,1,0.21875,180
"421","Prolific",33,"aa",2,22,0,1,1,1,0.71875,7
"422","Prolific",33,"aa",2,22,0,1,1,1,0.71875,30
"423","Prolific",33,"aa",2,22,0,1,1,1,0.71875,90
"424","Prolific",33,"aa",2,22,0,1,1,1,0.46875,180
"425","Prolific",33,"aa",3,22,0,1,1,1,0.96875,7
"426","Prolific",33,"aa",3,22,0,1,1,1,0.96875,30
"427","Prolific",33,"aa",3,22,0,1,1,1,0.96875,90
"428","Prolific",33,"aa",3,22,0,1,1,1,0.46875,180
"429","Prolific",33,"aa",3,22,0,1,1,1,0.15625,730
"430","Prolific",34,"aa",1,30,1,NA,1,1,0.71875,7
"431","Prolific",34,"aa",1,30,1,NA,1,1,0.78125,30
"432","Prolific",34,"aa",1,30,1,NA,1,1,0.71875,90
"433","Prolific",34,"aa",1,30,1,NA,1,1,0.46875,180
"434","Prolific",34,"aa",2,30,1,NA,1,1,0.96875,7
"435","Prolific",34,"aa",2,30,1,NA,1,1,0.96875,30
"436","Prolific",34,"aa",2,30,1,NA,1,1,0.84375,90
"437","Prolific",34,"aa",2,30,1,NA,1,1,0.46875,180
"438","Prolific",34,"aa",3,30,1,NA,1,1,0.96875,7
"439","Prolific",34,"aa",3,30,1,NA,1,1,0.96875,30
"440","Prolific",34,"aa",3,30,1,NA,1,1,0.96875,90
"441","Prolific",34,"aa",3,30,1,NA,1,1,0.96875,180
"442","Prolific",34,"aa",3,30,1,NA,1,1,0.09375,730
"443","Prolific",35,"aa",1,35,1,1,0,1,0.96875,7
"444","Prolific",35,"aa",1,35,1,1,0,1,0.90625,30
"445","Prolific",35,"aa",1,35,1,1,0,1,0.59375,90
"446","Prolific",35,"aa",1,35,1,1,0,1,0.59375,180
"447","Prolific",35,"aa",2,35,1,1,0,1,0.96875,7
"448","Prolific",35,"aa",2,35,1,1,0,1,0.96875,30
"449","Prolific",35,"aa",2,35,1,1,0,1,0.90625,90
"450","Prolific",35,"aa",2,35,1,1,0,1,0.78125,180
"451","Prolific",35,"aa",3,35,1,1,0,1,0.96875,7
"452","Prolific",35,"aa",3,35,1,1,0,1,0.96875,30
"453","Prolific",35,"aa",3,35,1,1,0,1,0.90625,90
"454","Prolific",35,"aa",3,35,1,1,0,1,0.84375,180
"455","Prolific",35,"aa",3,35,1,1,0,1,0.21875,730
"456","Prolific",36,"aa",1,30,NA,1,1,1,0.78125,7
"457","Prolific",36,"aa",1,30,NA,1,1,1,0.34375,30
"458","Prolific",36,"aa",1,30,NA,1,1,1,0.03125,90
"459","Prolific",36,"aa",1,30,NA,1,1,1,0.03125,180
"460","Prolific",36,"aa",2,30,NA,1,1,1,0.96875,7
"461","Prolific",36,"aa",2,30,NA,1,1,1,0.78125,30
"462","Prolific",36,"aa",2,30,NA,1,1,1,0.78125,90
"463","Prolific",36,"aa",2,30,NA,1,1,1,0.03125,180
"464","Prolific",36,"aa",3,30,NA,1,1,1,0.96875,7
"465","Prolific",36,"aa",3,30,NA,1,1,1,0.78125,30
"466","Prolific",36,"aa",3,30,NA,1,1,1,0.78125,90
"467","Prolific",36,"aa",3,30,NA,1,1,1,0.78125,180
"468","Prolific",36,"aa",3,30,NA,1,1,1,0.03125,730
"469","Prolific",37,"aa",1,24,0,NA,1,1,0.90625,7
"470","Prolific",37,"aa",1,24,0,NA,1,1,0.84375,30
"471","Prolific",37,"aa",1,24,0,NA,1,1,0.71875,90
"472","Prolific",37,"aa",1,24,0,NA,1,1,0.65625,180
"473","Prolific",37,"aa",2,24,0,NA,1,1,0.96875,7
"474","Prolific",37,"aa",2,24,0,NA,1,1,0.84375,30
"475","Prolific",37,"aa",2,24,0,NA,1,1,0.78125,90
"476","Prolific",37,"aa",2,24,0,NA,1,1,0.78125,180
"477","Prolific",37,"aa",3,24,0,NA,1,1,0.96875,7
"478","Prolific",37,"aa",3,24,0,NA,1,1,0.96875,30
"479","Prolific",37,"aa",3,24,0,NA,1,1,0.90625,90
"480","Prolific",37,"aa",3,24,0,NA,1,1,0.90625,180
"481","Prolific",37,"aa",3,24,0,NA,1,1,0.78125,730
"482","Prolific",38,"aa",1,27,1,0,1,1,0.84375,7
"483","Prolific",38,"aa",1,27,1,0,1,1,0.40625,30
"484","Prolific",38,"aa",1,27,1,0,1,1,0.34375,90
"485","Prolific",38,"aa",1,27,1,0,1,1,0.09375,180
"486","Prolific",38,"aa",2,27,1,0,1,1,0.59375,7
"487","Prolific",38,"aa",2,27,1,0,1,1,0.53125,30
"488","Prolific",38,"aa",2,27,1,0,1,1,0.21875,90
"489","Prolific",38,"aa",2,27,1,0,1,1,0.09375,180
"490","Prolific",38,"aa",3,27,1,0,1,1,0.90625,7
"491","Prolific",38,"aa",3,27,1,0,1,1,0.78125,30
"492","Prolific",38,"aa",3,27,1,0,1,1,0.78125,90
"493","Prolific",38,"aa",3,27,1,0,1,1,0.40625,180
"494","Prolific",38,"aa",3,27,1,0,1,1,0.03125,730
"495","Prolific",39,"aa",1,21,0,0,NA,1,0.90625,7
"496","Prolific",39,"aa",1,21,0,0,NA,1,0.90625,30
"497","Prolific",39,"aa",1,21,0,0,NA,1,0.71875,90
"498","Prolific",39,"aa",1,21,0,0,NA,1,0.46875,180
"499","Prolific",39,"aa",2,21,0,0,NA,1,0.90625,7
"500","Prolific",39,"aa",2,21,0,0,NA,1,0.71875,30
"501","Prolific",39,"aa",2,21,0,0,NA,1,0.90625,90
"502","Prolific",39,"aa",2,21,0,0,NA,1,0.09375,180
"503","Prolific",39,"aa",3,21,0,0,NA,1,0.96875,7
"504","Prolific",39,"aa",3,21,0,0,NA,1,0.90625,30
"505","Prolific",39,"aa",3,21,0,0,NA,1,0.90625,90
"506","Prolific",39,"aa",3,21,0,0,NA,1,0.46875,180
"507","Prolific",39,"aa",3,21,0,0,NA,1,0.21875,730
"508","Prolific",40,"aa",1,21,0,0,0,1,0.71875,7
"509","Prolific",40,"aa",1,21,0,0,0,1,0.71875,30
"510","Prolific",40,"aa",1,21,0,0,0,1,0.34375,90
"511","Prolific",40,"aa",1,21,0,0,0,1,0.59375,180
"512","Prolific",40,"aa",2,21,0,0,0,1,0.84375,7
"513","Prolific",40,"aa",2,21,0,0,0,1,0.59375,30
"514","Prolific",40,"aa",2,21,0,0,0,1,0.53125,90
"515","Prolific",40,"aa",2,21,0,0,0,1,0.09375,180
"516","Prolific",40,"aa",3,21,0,0,0,1,0.96875,7
"517","Prolific",40,"aa",3,21,0,0,0,1,0.84375,30
"518","Prolific",40,"aa",3,21,0,0,0,1,0.78125,90
"519","Prolific",40,"aa",3,21,0,0,0,1,0.46875,180
"520","Prolific",40,"aa",3,21,0,0,0,1,0.21875,730
"521","Prolific",41,"aa",1,24,1,1,1,1,0.09375,7
"522","Prolific",41,"aa",1,24,1,1,1,1,0.09375,30
"523","Prolific",41,"aa",1,24,1,1,1,1,0.03125,90
"524","Prolific",41,"aa",1,24,1,1,1,1,0.03125,180
"525","Prolific",41,"aa",2,24,1,1,1,1,0.09375,7
"526","Prolific",41,"aa",2,24,1,1,1,1,0.03125,30
"527","Prolific",41,"aa",2,24,1,1,1,1,0.03125,90
"528","Prolific",41,"aa",2,24,1,1,1,1,0.03125,180
"529","Prolific",41,"aa",3,24,1,1,1,1,0.78125,7
"530","Prolific",41,"aa",3,24,1,1,1,1,0.46875,30
"531","Prolific",41,"aa",3,24,1,1,1,1,0.40625,90
"532","Prolific",41,"aa",3,24,1,1,1,1,0.40625,180
"533","Prolific",41,"aa",3,24,1,1,1,1,0.09375,730
"534","Prolific",42,"aa",1,24,1,NA,1,1,0.96875,7
"535","Prolific",42,"aa",1,24,1,NA,1,1,0.46875,30
"536","Prolific",42,"aa",1,24,1,NA,1,1,0.46875,90
"537","Prolific",42,"aa",1,24,1,NA,1,1,0.34375,180
"538","Prolific",42,"aa",2,24,1,NA,1,1,0.96875,7
"539","Prolific",42,"aa",2,24,1,NA,1,1,0.65625,30
"540","Prolific",42,"aa",2,24,1,NA,1,1,0.34375,90
"541","Prolific",42,"aa",2,24,1,NA,1,1,0.09375,180
"542","Prolific",42,"aa",3,24,1,NA,1,1,0.96875,7
"543","Prolific",42,"aa",3,24,1,NA,1,1,0.53125,30
"544","Prolific",42,"aa",3,24,1,NA,1,1,0.46875,90
"545","Prolific",42,"aa",3,24,1,NA,1,1,0.21875,180
"546","Prolific",42,"aa",3,24,1,NA,1,1,0.15625,730
"547","Prolific",43,"aa",1,NA,1,0,1,1,0.59375,7
"548","Prolific",43,"aa",1,NA,1,0,1,1,0.03125,30
"549","Prolific",43,"aa",1,NA,1,0,1,1,0.21875,90
"550","Prolific",43,"aa",1,NA,1,0,1,1,0.21875,180
"551","Prolific",43,"aa",2,NA,1,0,1,1,0.84375,7
"552","Prolific",43,"aa",2,NA,1,0,1,1,0.46875,30
"553","Prolific",43,"aa",2,NA,1,0,1,1,0.03125,90
"554","Prolific",43,"aa",2,NA,1,0,1,1,0.34375,180
"555","Prolific",43,"aa",3,NA,1,0,1,1,0.65625,7
"556","Prolific",43,"aa",3,NA,1,0,1,1,0.65625,30
"557","Prolific",43,"aa",3,NA,1,0,1,1,0.40625,90
"558","Prolific",43,"aa",3,NA,1,0,1,1,0.21875,180
"559","Prolific",43,"aa",3,NA,1,0,1,1,0.09375,730
"560","Prolific",44,"aa",1,20,0,0,1,1,0.96875,7
"561","Prolific",44,"aa",1,20,0,0,1,1,0.40625,30
"562","Prolific",44,"aa",1,20,0,0,1,1,0.78125,90
"563","Prolific",44,"aa",1,20,0,0,1,1,0.46875,180
"564","Prolific",44,"aa",2,20,0,0,1,1,0.96875,7
"565","Prolific",44,"aa",2,20,0,0,1,1,0.53125,30
"566","Prolific",44,"aa",2,20,0,0,1,1,0.34375,90
"567","Prolific",44,"aa",2,20,0,0,1,1,0.46875,180
"568","Prolific",44,"aa",3,20,0,0,1,1,0.90625,7
"569","Prolific",44,"aa",3,20,0,0,1,1,0.78125,30
"570","Prolific",44,"aa",3,20,0,0,1,1,0.40625,90
"571","Prolific",44,"aa",3,20,0,0,1,1,0.40625,180
"572","Prolific",44,"aa",3,20,0,0,1,1,0.03125,730
"573","Prolific",45,"aa",1,28,1,NA,1,1,0.96875,7
"574","Prolific",45,"aa",1,28,1,NA,1,1,0.96875,30
"575","Prolific",45,"aa",1,28,1,NA,1,1,0.84375,90
"576","Prolific",45,"aa",1,28,1,NA,1,1,0.71875,180
"577","Prolific",45,"aa",2,28,1,NA,1,1,0.96875,7
"578","Prolific",45,"aa",2,28,1,NA,1,1,0.96875,30
"579","Prolific",45,"aa",2,28,1,NA,1,1,0.90625,90
"580","Prolific",45,"aa",2,28,1,NA,1,1,0.78125,180
"581","Prolific",45,"aa",3,28,1,NA,1,1,0.96875,7
"582","Prolific",45,"aa",3,28,1,NA,1,1,0.96875,30
"583","Prolific",45,"aa",3,28,1,NA,1,1,0.90625,90
"584","Prolific",45,"aa",3,28,1,NA,1,1,0.90625,180
"585","Prolific",45,"aa",3,28,1,NA,1,1,0.78125,730
"586","Prolific",46,"aa",1,22,1,NA,1,1,0.96875,7
"587","Prolific",46,"aa",1,22,1,NA,1,1,0.84375,30
"588","Prolific",46,"aa",1,22,1,NA,1,1,0.84375,90
"589","Prolific",46,"aa",1,22,1,NA,1,1,0.71875,180
"590","Prolific",46,"aa",2,22,1,NA,1,1,0.96875,7
"591","Prolific",46,"aa",2,22,1,NA,1,1,0.90625,30
"592","Prolific",46,"aa",2,22,1,NA,1,1,0.90625,90
"593","Prolific",46,"aa",2,22,1,NA,1,1,0.90625,180
"594","Prolific",46,"aa",3,22,1,NA,1,1,0.96875,7
"595","Prolific",46,"aa",3,22,1,NA,1,1,0.96875,30
"596","Prolific",46,"aa",3,22,1,NA,1,1,0.90625,90
"597","Prolific",46,"aa",3,22,1,NA,1,1,0.90625,180
"598","Prolific",46,"aa",3,22,1,NA,1,1,0.46875,730
"599","Prolific",47,"aa",1,23,0,0,0,1,0.84375,7
"600","Prolific",47,"aa",1,23,0,0,0,1,0.84375,30
"601","Prolific",47,"aa",1,23,0,0,0,1,0.46875,90
"602","Prolific",47,"aa",1,23,0,0,0,1,0.46875,180
"603","Prolific",47,"aa",2,23,0,0,0,1,0.84375,7
"604","Prolific",47,"aa",2,23,0,0,0,1,0.71875,30
"605","Prolific",47,"aa",2,23,0,0,0,1,0.71875,90
"606","Prolific",47,"aa",2,23,0,0,0,1,0.46875,180
"607","Prolific",47,"aa",3,23,0,0,0,1,0.96875,7
"608","Prolific",47,"aa",3,23,0,0,0,1,0.84375,30
"609","Prolific",47,"aa",3,23,0,0,0,1,0.84375,90
"610","Prolific",47,"aa",3,23,0,0,0,1,0.84375,180
"611","Prolific",47,"aa",3,23,0,0,0,1,0.40625,730
"612","Prolific",48,"aa",1,20,NA,0,1,1,0.96875,7
"613","Prolific",48,"aa",1,20,NA,0,1,1,0.96875,30
"614","Prolific",48,"aa",1,20,NA,0,1,1,0.78125,90
"615","Prolific",48,"aa",1,20,NA,0,1,1,0.40625,180
"616","Prolific",48,"aa",2,20,NA,0,1,1,0.96875,7
"617","Prolific",48,"aa",2,20,NA,0,1,1,0.96875,30
"618","Prolific",48,"aa",2,20,NA,0,1,1,0.78125,90
"619","Prolific",48,"aa",2,20,NA,0,1,1,0.71875,180
"620","Prolific",48,"aa",3,20,NA,0,1,1,0.96875,7
"621","Prolific",48,"aa",3,20,NA,0,1,1,0.96875,30
"622","Prolific",48,"aa",3,20,NA,0,1,1,0.96875,90
"623","Prolific",48,"aa",3,20,NA,0,1,1,0.90625,180
"624","Prolific",48,"aa",3,20,NA,0,1,1,0.65625,730
"625","Prolific",49,"aa",1,21,0,0,0,1,0.90625,7
"626","Prolific",49,"aa",1,21,0,0,0,1,0.46875,30
"627","Prolific",49,"aa",1,21,0,0,0,1,0.46875,90
"628","Prolific",49,"aa",1,21,0,0,0,1,0.03125,180
"629","Prolific",49,"aa",2,21,0,0,0,1,0.96875,7
"630","Prolific",49,"aa",2,21,0,0,0,1,0.84375,30
"631","Prolific",49,"aa",2,21,0,0,0,1,0.84375,90
"632","Prolific",49,"aa",2,21,0,0,0,1,0.34375,180
"633","Prolific",49,"aa",3,21,0,0,0,1,0.96875,7
"634","Prolific",49,"aa",3,21,0,0,0,1,0.96875,30
"635","Prolific",49,"aa",3,21,0,0,0,1,0.96875,90
"636","Prolific",49,"aa",3,21,0,0,0,1,0.96875,180
"637","Prolific",49,"aa",3,21,0,0,0,1,0.21875,730
"638","Prolific",50,"aa",1,43,0,1,1,1,0.96875,7
"639","Prolific",50,"aa",1,43,0,1,1,1,0.65625,30
"640","Prolific",50,"aa",1,43,0,1,1,1,0.65625,90
"641","Prolific",50,"aa",1,43,0,1,1,1,0.65625,180
"642","Prolific",50,"aa",2,43,0,1,1,1,0.96875,7
"643","Prolific",50,"aa",2,43,0,1,1,1,0.96875,30
"644","Prolific",50,"aa",2,43,0,1,1,1,0.78125,90
"645","Prolific",50,"aa",2,43,0,1,1,1,0.84375,180
"646","Prolific",50,"aa",3,43,0,1,1,1,0.96875,7
"647","Prolific",50,"aa",3,43,0,1,1,1,0.96875,30
"648","Prolific",50,"aa",3,43,0,1,1,1,0.96875,90
"649","Prolific",50,"aa",3,43,0,1,1,1,0.96875,180
"650","Prolific",50,"aa",3,43,0,1,1,1,0.84375,730
"651","Prolific",51,"aa",1,27,0,1,1,1,0.96875,7
"652","Prolific",51,"aa",1,27,0,1,1,1,0.90625,30
"653","Prolific",51,"aa",1,27,0,1,1,1,0.90625,90
"654","Prolific",51,"aa",1,27,0,1,1,1,0.84375,180
"655","Prolific",51,"aa",2,27,0,1,1,1,0.96875,7
"656","Prolific",51,"aa",2,27,0,1,1,1,0.96875,30
"657","Prolific",51,"aa",2,27,0,1,1,1,0.90625,90
"658","Prolific",51,"aa",2,27,0,1,1,1,0.90625,180
"659","Prolific",51,"aa",3,27,0,1,1,1,0.96875,7
"660","Prolific",51,"aa",3,27,0,1,1,1,0.96875,30
"661","Prolific",51,"aa",3,27,0,1,1,1,0.96875,90
"662","Prolific",51,"aa",3,27,0,1,1,1,0.96875,180
"663","Prolific",51,"aa",3,27,0,1,1,1,0.84375,730
"664","Prolific",52,"aa",1,25,1,1,1,1,0.46875,7
"665","Prolific",52,"aa",1,25,1,1,1,1,0.21875,30
"666","Prolific",52,"aa",1,25,1,1,1,1,0.21875,90
"667","Prolific",52,"aa",1,25,1,1,1,1,0.09375,180
"668","Prolific",52,"aa",2,25,1,1,1,1,0.84375,7
"669","Prolific",52,"aa",2,25,1,1,1,1,0.21875,30
"670","Prolific",52,"aa",2,25,1,1,1,1,0.21875,90
"671","Prolific",52,"aa",2,25,1,1,1,1,0.21875,180
"672","Prolific",52,"aa",3,25,1,1,1,1,0.90625,7
"673","Prolific",52,"aa",3,25,1,1,1,1,0.78125,30
"674","Prolific",52,"aa",3,25,1,1,1,1,0.46875,90
"675","Prolific",52,"aa",3,25,1,1,1,1,0.09375,180
"676","Prolific",52,"aa",3,25,1,1,1,1,0.03125,730
"677","Prolific",53,"aa",1,21,0,0,1,1,0.96875,7
"678","Prolific",53,"aa",1,21,0,0,1,1,0.96875,30
"679","Prolific",53,"aa",1,21,0,0,1,1,0.96875,90
"680","Prolific",53,"aa",1,21,0,0,1,1,0.84375,180
"681","Prolific",53,"aa",2,21,0,0,1,1,0.96875,7
"682","Prolific",53,"aa",2,21,0,0,1,1,0.96875,30
"683","Prolific",53,"aa",2,21,0,0,1,1,0.96875,90
"684","Prolific",53,"aa",2,21,0,0,1,1,0.46875,180
"685","Prolific",53,"aa",3,21,0,0,1,1,0.96875,7
"686","Prolific",53,"aa",3,21,0,0,1,1,0.96875,30
"687","Prolific",53,"aa",3,21,0,0,1,1,0.96875,90
"688","Prolific",53,"aa",3,21,0,0,1,1,0.84375,180
"689","Prolific",53,"aa",3,21,0,0,1,1,0.21875,730
"690","Prolific",54,"aa",1,27,0,0,1,0,0.84375,7
"691","Prolific",54,"aa",1,27,0,0,1,0,0.84375,30
"692","Prolific",54,"aa",1,27,0,0,1,0,0.46875,90
"693","Prolific",54,"aa",1,27,0,0,1,0,0.09375,180
"694","Prolific",54,"aa",2,27,0,0,1,0,0.71875,7
"695","Prolific",54,"aa",2,27,0,0,1,0,0.71875,30
"696","Prolific",54,"aa",2,27,0,0,1,0,0.34375,90
"697","Prolific",54,"aa",2,27,0,0,1,0,0.40625,180
"698","Prolific",54,"aa",3,27,0,0,1,0,0.96875,7
"699","Prolific",54,"aa",3,27,0,0,1,0,0.90625,30
"700","Prolific",54,"aa",3,27,0,0,1,0,0.84375,90
"701","Prolific",54,"aa",3,27,0,0,1,0,0.15625,180
"702","Prolific",54,"aa",3,27,0,0,1,0,0.21875,730
"703","Prolific",55,"aa",1,39,1,1,1,1,0.78125,7
"704","Prolific",55,"aa",1,39,1,1,1,1,0.46875,30
"705","Prolific",55,"aa",1,39,1,1,1,1,0.46875,90
"706","Prolific",55,"aa",1,39,1,1,1,1,0.53125,180
"707","Prolific",55,"aa",2,39,1,1,1,1,0.90625,7
"708","Prolific",55,"aa",2,39,1,1,1,1,0.46875,30
"709","Prolific",55,"aa",2,39,1,1,1,1,0.21875,90
"710","Prolific",55,"aa",2,39,1,1,1,1,0.21875,180
"711","Prolific",55,"aa",3,39,1,1,1,1,0.96875,7
"712","Prolific",55,"aa",3,39,1,1,1,1,0.78125,30
"713","Prolific",55,"aa",3,39,1,1,1,1,0.21875,90
"714","Prolific",55,"aa",3,39,1,1,1,1,0.21875,180
"715","Prolific",55,"aa",3,39,1,1,1,1,0.03125,730
"716","Prolific",56,"aa",1,22,NA,0,0,0,0.90625,7
"717","Prolific",56,"aa",1,22,NA,0,0,0,0.78125,30
"718","Prolific",56,"aa",1,22,NA,0,0,0,0.34375,90
"719","Prolific",56,"aa",1,22,NA,0,0,0,0.09375,180
"720","Prolific",56,"aa",2,22,NA,0,0,0,0.90625,7
"721","Prolific",56,"aa",2,22,NA,0,0,0,0.71875,30
"722","Prolific",56,"aa",2,22,NA,0,0,0,0.34375,90
"723","Prolific",56,"aa",2,22,NA,0,0,0,0.28125,180
"724","Prolific",56,"aa",3,22,NA,0,0,0,0.96875,7
"725","Prolific",56,"aa",3,22,NA,0,0,0,0.96875,30
"726","Prolific",56,"aa",3,22,NA,0,0,0,0.84375,90
"727","Prolific",56,"aa",3,22,NA,0,0,0,0.21875,180
"728","Prolific",56,"aa",3,22,NA,0,0,0,0.03125,730
"729","Prolific",57,"aa",1,21,NA,NA,1,1,0.96875,7
"730","Prolific",57,"aa",1,21,NA,NA,1,1,0.96875,30
"731","Prolific",57,"aa",1,21,NA,NA,1,1,0.90625,90
"732","Prolific",57,"aa",1,21,NA,NA,1,1,0.78125,180
"733","Prolific",57,"aa",2,21,NA,NA,1,1,0.96875,7
"734","Prolific",57,"aa",2,21,NA,NA,1,1,0.96875,30
"735","Prolific",57,"aa",2,21,NA,NA,1,1,0.96875,90
"736","Prolific",57,"aa",2,21,NA,NA,1,1,0.84375,180
"737","Prolific",57,"aa",3,21,NA,NA,1,1,0.96875,7
"738","Prolific",57,"aa",3,21,NA,NA,1,1,0.96875,30
"739","Prolific",57,"aa",3,21,NA,NA,1,1,0.96875,90
"740","Prolific",57,"aa",3,21,NA,NA,1,1,0.96875,180
"741","Prolific",57,"aa",3,21,NA,NA,1,1,0.78125,730
"742","Prolific",58,"aa",1,40,0,NA,1,0,0.84375,7
"743","Prolific",58,"aa",1,40,0,NA,1,0,0.65625,30
"744","Prolific",58,"aa",1,40,0,NA,1,0,0.53125,90
"745","Prolific",58,"aa",1,40,0,NA,1,0,0.34375,180
"746","Prolific",58,"aa",2,40,0,NA,1,0,0.90625,7
"747","Prolific",58,"aa",2,40,0,NA,1,0,0.65625,30
"748","Prolific",58,"aa",2,40,0,NA,1,0,0.53125,90
"749","Prolific",58,"aa",2,40,0,NA,1,0,0.21875,180
"750","Prolific",58,"aa",3,40,0,NA,1,0,0.90625,7
"751","Prolific",58,"aa",3,40,0,NA,1,0,0.78125,30
"752","Prolific",58,"aa",3,40,0,NA,1,0,0.71875,90
"753","Prolific",58,"aa",3,40,0,NA,1,0,0.40625,180
"754","Prolific",58,"aa",3,40,0,NA,1,0,0.21875,730
"755","Prolific",59,"aa",1,41,0,NA,1,1,0.96875,7
"756","Prolific",59,"aa",1,41,0,NA,1,1,0.90625,30
"757","Prolific",59,"aa",1,41,0,NA,1,1,0.71875,90
"758","Prolific",59,"aa",1,41,0,NA,1,1,0.65625,180
"759","Prolific",59,"aa",2,41,0,NA,1,1,0.96875,7
"760","Prolific",59,"aa",2,41,0,NA,1,1,0.90625,30
"761","Prolific",59,"aa",2,41,0,NA,1,1,0.90625,90
"762","Prolific",59,"aa",2,41,0,NA,1,1,0.90625,180
"763","Prolific",59,"aa",3,41,0,NA,1,1,0.96875,7
"764","Prolific",59,"aa",3,41,0,NA,1,1,0.96875,30
"765","Prolific",59,"aa",3,41,0,NA,1,1,0.96875,90
"766","Prolific",59,"aa",3,41,0,NA,1,1,0.96875,180
"767","Prolific",59,"aa",3,41,0,NA,1,1,0.96875,730
"768","Prolific",60,"aa",1,21,1,1,1,1,0.96875,7
"769","Prolific",60,"aa",1,21,1,1,1,1,0.96875,30
"770","Prolific",60,"aa",1,21,1,1,1,1,0.96875,90
"771","Prolific",60,"aa",1,21,1,1,1,1,0.96875,180
"772","Prolific",60,"aa",2,21,1,1,1,1,0.96875,7
"773","Prolific",60,"aa",2,21,1,1,1,1,0.96875,30
"774","Prolific",60,"aa",2,21,1,1,1,1,0.96875,90
"775","Prolific",60,"aa",2,21,1,1,1,1,0.96875,180
"776","Prolific",60,"aa",3,21,1,1,1,1,0.96875,7
"777","Prolific",60,"aa",3,21,1,1,1,1,0.96875,30
"778","Prolific",60,"aa",3,21,1,1,1,1,0.96875,90
"779","Prolific",60,"aa",3,21,1,1,1,1,0.96875,180
"780","Prolific",60,"aa",3,21,1,1,1,1,0.46875,730
"781","Prolific",61,"aa",1,26,1,0,1,0,0.96875,7
"782","Prolific",61,"aa",1,26,1,0,1,0,0.65625,30
"783","Prolific",61,"aa",1,26,1,0,1,0,0.65625,90
"784","Prolific",61,"aa",1,26,1,0,1,0,0.40625,180
"785","Prolific",61,"aa",2,26,1,0,1,0,0.96875,7
"786","Prolific",61,"aa",2,26,1,0,1,0,0.84375,30
"787","Prolific",61,"aa",2,26,1,0,1,0,0.78125,90
"788","Prolific",61,"aa",2,26,1,0,1,0,0.46875,180
"789","Prolific",61,"aa",3,26,1,0,1,0,0.96875,7
"790","Prolific",61,"aa",3,26,1,0,1,0,0.90625,30
"791","Prolific",61,"aa",3,26,1,0,1,0,0.78125,90
"792","Prolific",61,"aa",3,26,1,0,1,0,0.71875,180
"793","Prolific",61,"aa",3,26,1,0,1,0,0.46875,730
"794","Prolific",62,"aa",1,21,0,0,NA,0,0.96875,7
"795","Prolific",62,"aa",1,21,0,0,NA,0,0.90625,30
"796","Prolific",62,"aa",1,21,0,0,NA,0,0.46875,90
"797","Prolific",62,"aa",1,21,0,0,NA,0,0.46875,180
"798","Prolific",62,"aa",2,21,0,0,NA,0,0.96875,7
"799","Prolific",62,"aa",2,21,0,0,NA,0,0.84375,30
"800","Prolific",62,"aa",2,21,0,0,NA,0,0.90625,90
"801","Prolific",62,"aa",2,21,0,0,NA,0,0.59375,180
"802","Prolific",62,"aa",3,21,0,0,NA,0,0.96875,7
"803","Prolific",62,"aa",3,21,0,0,NA,0,0.96875,30
"804","Prolific",62,"aa",3,21,0,0,NA,0,0.90625,90
"805","Prolific",62,"aa",3,21,0,0,NA,0,0.90625,180
"806","Prolific",62,"aa",3,21,0,0,NA,0,0.21875,730
"807","Prolific",63,"aa",1,24,NA,NA,1,1,0.90625,7
"808","Prolific",63,"aa",1,24,NA,NA,1,1,0.90625,30
"809","Prolific",63,"aa",1,24,NA,NA,1,1,0.90625,90
"810","Prolific",63,"aa",1,24,NA,NA,1,1,0.90625,180
"811","Prolific",63,"aa",2,24,NA,NA,1,1,0.96875,7
"812","Prolific",63,"aa",2,24,NA,NA,1,1,0.96875,30
"813","Prolific",63,"aa",2,24,NA,NA,1,1,0.96875,90
"814","Prolific",63,"aa",2,24,NA,NA,1,1,0.90625,180
"815","Prolific",63,"aa",3,24,NA,NA,1,1,0.96875,7
"816","Prolific",63,"aa",3,24,NA,NA,1,1,0.96875,30
"817","Prolific",63,"aa",3,24,NA,NA,1,1,0.96875,90
"818","Prolific",63,"aa",3,24,NA,NA,1,1,0.96875,180
"819","Prolific",63,"aa",3,24,NA,NA,1,1,0.90625,730
"820","Prolific",64,"aa",1,22,0,NA,NA,1,0.96875,7
"821","Prolific",64,"aa",1,22,0,NA,NA,1,0.96875,30
"822","Prolific",64,"aa",1,22,0,NA,NA,1,0.84375,90
"823","Prolific",64,"aa",1,22,0,NA,NA,1,0.90625,180
"824","Prolific",64,"aa",2,22,0,NA,NA,1,0.96875,7
"825","Prolific",64,"aa",2,22,0,NA,NA,1,0.96875,30
"826","Prolific",64,"aa",2,22,0,NA,NA,1,0.96875,90
"827","Prolific",64,"aa",2,22,0,NA,NA,1,0.96875,180
"828","Prolific",64,"aa",3,22,0,NA,NA,1,0.96875,7
"829","Prolific",64,"aa",3,22,0,NA,NA,1,0.96875,30
"830","Prolific",64,"aa",3,22,0,NA,NA,1,0.96875,90
"831","Prolific",64,"aa",3,22,0,NA,NA,1,0.96875,180
"832","Prolific",64,"aa",3,22,0,NA,NA,1,0.78125,730
"833","Prolific",65,"aa",1,20,0,0,1,1,0.96875,7
